date,open,high,low,close,volume,name
2017-02-16,2.6944441249818953,2.6956757301395724,2.602568447380235,2.641732692718506,647176000,NVDA
2017-02-17,2.628185764060025,2.645674184733226,2.581139518770129,2.641240358352661,563740000,NVDA
2017-02-21,2.6658716272094676,2.7397662959722995,2.665625212203945,2.735825300216675,551952000,NVDA
2017-02-22,2.7479090807409285,2.7572809023813414,2.712641386630731,2.7316317558288574,433772000,NVDA
2017-02-23,2.6019069105250017,2.6238565840575134,2.4583704916747746,2.478347063064575,1592888000,NVDA
2017-02-24,2.394001252482252,2.515588016408721,2.360213431324501,2.502270221710205,1029904000,NVDA
2017-02-27,2.5205205079717303,2.5900690134760476,2.5047363949378605,2.5750248432159424,715400000,NVDA
2017-02-28,2.584642644060587,2.5945079185443087,2.4854990345502945,2.502762794494629,625360000,NVDA
2017-03-01,2.5597331354256014,2.5740375935779887,2.4936374035523485,2.5350706577301025,504804000,NVDA
2017-03-02,2.522246045311533,2.5363037773312223,2.438886321630592,2.441599130630493,754332000,NVDA
2017-03-03,2.430995200729457,2.435927603765589,2.3730378774472314,2.4275424480438232,864692000,NVDA
2017-03-06,2.391287969264,2.419403438731706,2.3471418982092636,2.4087984561920166,883568000,NVDA
2017-03-07,2.4087987171726786,2.4546711692945355,2.395974140433138,2.435187578201294,603400000,NVDA
2017-03-08,2.4835266650630583,2.4983243459517315,2.4285291077625697,2.430748701095581,638712000,NVDA
2017-03-09,2.4147182618727485,2.452698547564694,2.402140173451682,2.430255651473999,478060000,NVDA
2017-03-10,2.4566437253746276,2.4684816307476436,2.426308666554324,2.44455885887146,499740000,NVDA
2017-03-13,2.4549180854562205,2.521753784149147,2.454178142648237,2.5118887424468994,774136000,NVDA
2017-03-14,2.5247130677933396,2.5340846565526554,2.477853947991145,2.510162115097046,522016000,NVDA
2017-03-15,2.5217531957538353,2.540003389284083,2.474154139565503,2.5291519165039062,615036000,NVDA
2017-03-16,2.539757129172842,2.560720369202607,2.5256993938303722,2.5602269172668457,523100000,NVDA
2017-03-17,2.5777369441550397,2.6171973334873657,2.5602264595991078,2.61596417427063,1119688000,NVDA
2017-03-20,2.6334751109800716,2.7032703352634875,2.617444273611171,2.699324131011963,748568000,NVDA
2017-03-21,2.6820607847188427,2.711902635985599,2.604126884300806,2.6120188236236572,913484000,NVDA
2017-03-22,2.600920505154942,2.6699760295261328,2.5969745356711664,2.665290117263794,616764000,NVDA
2017-03-23,2.6573975227355398,2.677374328188764,2.63150188159349,2.641120195388794,533940000,NVDA
2017-03-24,2.687486994428071,2.695378934791706,2.62459725675115,2.6504929065704346,439500000,NVDA
2017-03-27,2.603880204606126,2.6736754409382693,2.554554994958192,2.669729471206665,506644000,NVDA
2017-03-28,2.6709620509556067,2.6855130022826774,2.6455596264222985,2.6559178829193115,432444000,NVDA
2017-03-29,2.6633167791909846,2.675648138537329,2.645066583743422,2.6472861766815186,349992000,NVDA
2017-03-30,2.654438407812028,2.712888948108521,2.648766061977683,2.6980912685394287,525532000,NVDA
2017-03-31,2.6884726977975566,2.710175880703233,2.673428528865606,2.68649959564209,440808000,NVDA
2017-04-03,2.6869927428632425,2.704256502761599,2.6492587266265524,2.6729350090026855,445232000,NVDA
2017-04-04,2.550115725290693,2.5752716637115993,2.47464814522912,2.485499620437622,1271280000,NVDA
2017-04-05,2.4667549506607975,2.524712251939985,2.453930378354012,2.4670016765594482,747048000,NVDA
2017-04-06,2.472181992342699,2.497091206438683,2.4270492416687204,2.48500657081604,635120000,NVDA
2017-04-07,2.491418267473418,2.508928754501071,2.4593568289158205,2.4744009971618652,429068000,NVDA
2017-04-10,2.4751403161994254,2.4817990929906957,2.407071487304964,2.411264181137085,756332000,NVDA
2017-04-11,2.381176151468296,2.439133465235868,2.3762437492418993,2.4198966026306152,618148000,NVDA
2017-04-12,2.4198967935606213,2.4342010198669835,2.394740858138009,2.3999199867248535,414092000,NVDA
2017-04-13,2.37575062321637,2.3974535701626243,2.3550338745117188,2.3550338745117188,506892000,NVDA
2017-04-17,2.367858526007646,2.4475187914882435,2.362679397465667,2.447272300720215,497292000,NVDA
2017-04-18,2.4329668674578797,2.4549167675022368,2.407071235092318,2.4487509727478027,370116000,NVDA
2017-04-19,2.4662623851845247,2.490431651189236,2.451711433348718,2.4583704471588135,380828000,NVDA
2017-04-20,2.4729204054751324,2.502022297454781,2.4517104483505343,2.4973363876342773,404016000,NVDA
2017-04-21,2.4869791622020805,2.5104087231981578,2.475141253910221,2.5076959133148193,341896000,NVDA
2017-04-24,2.539263691238097,2.552088267214103,2.5183006862938595,2.5390172004699707,371820000,NVDA
2017-04-25,2.5535683761890717,2.59771445326342,2.532111917427866,2.5831634998321533,388440000,NVDA
2017-04-26,2.596728061376058,2.599194145318374,2.5634334585428356,2.565406560897827,327004000,NVDA
2017-04-27,2.5728051345395255,2.6137449480312336,2.554801429194126,2.6053597927093506,319700000,NVDA
2017-04-28,2.5984540068483755,2.6053595111440346,2.566639059656247,2.5723116397857666,348248000,NVDA
2017-05-01,2.5831631680017098,2.635201412483449,2.5760109375996976,2.6300220489501953,307732000,NVDA
2017-05-02,2.60313934409157,2.6043725031867653,2.529397935485614,2.5520875453948975,629972000,NVDA
2017-05-03,2.5451831340303204,2.5806973315173245,2.530385688944739,2.5710790157318115,336904000,NVDA
2017-05-04,2.577243855137871,2.588342053437021,2.5533210825908617,2.561213254928589,209788000,NVDA
2017-05-05,2.5496218738769305,2.5686120095653564,2.534084254930769,2.56145977973938,228428000,NVDA
2017-05-08,2.5732987888376826,2.5747784393692026,2.523233633569854,2.534578561782837,365240000,NVDA
2017-05-09,2.5402505611896538,2.5878493905332265,2.5318651703866544,2.5387706756591797,847672000,NVDA
2017-05-10,2.8186908952604504,3.0044004931007655,2.812032117502639,2.9913291931152344,2129096000,NVDA
2017-05-11,2.9607475346672727,3.2167455544865096,2.9572947829487792,3.119821310043335,1939792000,NVDA
2017-05-12,3.123028504360591,3.196276490108836,3.10206526186153,3.1541032791137695,962620000,NVDA
2017-05-15,3.195289271520774,3.3149028992169103,3.190849851074445,3.312436580657959,1087540000,NVDA
2017-05-16,3.363488311995905,3.3896309136443072,3.289007416616706,3.3740932941436768,1120700000,NVDA
2017-05-17,3.3072581284279607,3.326001776983303,3.1457179930337635,3.1499106884002686,1271368000,NVDA
2017-05-18,3.1938096924275974,3.2907339513149165,3.133386293148285,3.281855344772339,1156032000,NVDA
2017-05-19,3.3830785043112916,3.4124578070084066,3.3383922034819054,3.357649326324463,1018372000,NVDA
2017-05-22,3.4013485664471363,3.4435659561481584,3.3904854278682506,3.429246664047241,836608000,NVDA
2017-05-23,3.4489971802657418,3.4512191107462415,3.350489633556765,3.3830785751342773,681248000,NVDA
2017-05-24,3.4801047801094693,3.482820682286579,3.4090015899520933,3.4210991859436035,815996000,NVDA
2017-05-25,3.456404544417384,3.4571452665761386,3.368513127758765,3.4134464263916016,608228000,NVDA
2017-05-26,3.4052989106486278,3.586760049636623,3.385054311738795,3.501831293106079,779140000,NVDA
2017-05-30,3.5477521750484025,3.6116956126343216,3.531704686912106,3.5766379833221436,989652000,NVDA
2017-05-31,3.6215702762354143,3.6292237753438146,3.5070152463116435,3.5637991428375244,887316000,NVDA
2017-06-01,3.57960037307284,3.580588081044261,3.5186195890007785,3.564046621322632,503340000,NVDA
2017-06-02,3.5610841159873017,3.5872540225113405,3.540345779460321,3.5462710857391357,487456000,NVDA
2017-06-05,3.529975600425593,3.6669971505063716,3.5183719770558524,3.6541590690612793,817376000,NVDA
2017-06-06,3.6494679609091403,3.695635700732361,3.624285771413553,3.637617588043213,758728000,NVDA
2017-06-07,3.6620597422809085,3.7003270027926822,3.6465059935381743,3.68156361579895,612612000,NVDA
2017-06-08,3.788712404365673,3.95017591456643,3.7474824884635614,3.9486947059631348,1161744000,NVDA
2017-06-09,4.067199799407885,4.160028790787869,3.524297214074723,3.6934142112731934,3692928000,NVDA
2017-06-12,3.6015732161543177,3.7452608204997535,3.5084972254278908,3.702549457550049,1697532000,NVDA
2017-06-13,3.811918883723895,3.8210538256693227,3.5958936820460328,3.7378532886505127,1672504000,NVDA
2017-06-14,3.7408168826565102,3.803525856843166,3.6662572972586758,3.7457544803619385,1184640000,NVDA
2017-06-15,3.6282367765538344,3.792168975646112,3.616879901586917,3.7618021965026855,963824000,NVDA
2017-06-16,3.771429779725812,3.8193257143245143,3.7092145560830962,3.7432847023010254,924960000,NVDA
2017-06-19,3.7874779448877622,3.8891951366430537,3.7837748056563316,3.8840105533599854,778176000,NVDA
2017-06-20,3.9262278416461984,3.9931339218698336,3.874135024317476,3.8783318996429443,1095444000,NVDA
2017-06-21,3.90598313725354,3.9407940097832412,3.844014656075381,3.9370906352996826,682652000,NVDA
2017-06-22,3.945237456790925,3.958569509353142,3.885984883964874,3.909932851791382,469132000,NVDA
2017-06-23,3.917587383051598,3.9333881203936096,3.782787497115875,3.7978477478027344,1088588000,NVDA
2017-06-26,3.8306828991011965,3.8662344941884945,3.6620598671144706,3.7563703060150146,1063960000,NVDA
2017-06-27,3.738841364732532,3.7474823365234884,3.6131764418680032,3.6188547611236572,999492000,NVDA
2017-06-28,3.6865014697526326,3.7511856168257096,3.5983630888012526,3.746494770050049,994948000,NVDA
2017-06-29,3.7181031827990707,3.7210656000053546,3.5571334088160396,3.621323823928833,1064424000,NVDA
2017-06-30,3.638605294550146,3.6521840978310562,3.542813656000619,3.568983554840088,731060000,NVDA
2017-07-03,3.58108115566627,3.5958941825632773,3.4213458499360705,3.4398622512817383,709072000,NVDA
2017-07-05,3.503312119400299,3.560589756132536,3.484301980913183,3.5317041873931885,820188000,NVDA
2017-07-06,3.502572014173663,3.5892289652752933,3.4504789549935633,3.542320489883423,746284000,NVDA
2017-07-07,3.5991039238524896,3.6415682965274776,3.576143425421509,3.6232986450195312,654972000,NVDA
2017-07-10,3.6968703849827946,3.8020437161421645,3.6707004862267523,3.7946372032165527,958492000,NVDA
2017-07-11,3.798341130873698,3.8561125051886664,3.7563704924315373,3.848459005355835,757956000,NVDA
2017-07-12,3.9082047392309214,4.024240971242303,3.86524663480761,4.012143611907959,1145208000,NVDA
2017-07-13,4.024241332411606,4.105713687922591,3.9193149780511822,3.9657294750213623,1369132000,NVDA
2017-07-14,3.9820238119944733,4.073865330486241,3.975111034844428,4.072384357452393,941948000,NVDA
2017-07-17,4.106455164240868,4.135340972695592,3.993381318109637,4.055102825164795,930792000,NVDA
2017-07-18,3.9941214453058373,4.1118863570659965,3.9822708348384137,4.097320079803467,776640000,NVDA
2017-07-19,4.1064552106510135,4.13287210261436,4.063991065718328,4.0760884284973145,687044000,NVDA
2017-07-20,4.096579688540056,4.135587441005637,4.046708797119317,4.135340690612793,699596000,NVDA
2017-07-21,4.114849970213721,4.179781125386191,4.100530439162147,4.1501545906066895,648332000,NVDA
2017-07-24,4.157312452758492,4.166940895021588,4.091393858822975,4.1020097732543945,652524000,NVDA
2017-07-25,4.079050016698472,4.09657918127138,4.03856082509411,4.082259654998779,496556000,NVDA
2017-07-26,4.139784679676103,4.195334128127012,4.094604398816335,4.129415512084961,640404000,NVDA
2017-07-27,4.154349553830721,4.165953411295825,3.8899346924203537,3.993133068084717,782856000,NVDA
2017-07-28,3.9573343189791297,4.082999446705181,3.9323991174865522,4.058557510375977,513348000,NVDA
2017-07-31,4.072136907895273,4.108182235556102,3.9654823687612035,4.012143611907959,559672000,NVDA
2017-08-01,4.002762417798597,4.062755721261433,3.9748645569302257,4.061027526855469,431384000,NVDA
2017-08-02,4.092134387902567,4.0960842763897904,3.9815295050022663,4.058557510375977,478444000,NVDA
2017-08-03,4.05806491565502,4.113861105621585,4.04102972278285,4.1101579666137695,442420000,NVDA
2017-08-04,4.132872069807774,4.198790688537783,4.110158788700346,4.128181457519531,589096000,NVDA
2017-08-07,4.157312926967125,4.255573246938015,4.147684012708143,4.255079746246338,717412000,NVDA
2017-08-08,4.293100616047488,4.309641838573605,4.165213755374343,4.204468727111816,755336000,NVDA
2017-08-09,4.158300989249927,4.251623961057172,4.139537600556603,4.249155044555664,530784000,NVDA
2017-08-10,4.250388271048021,4.262732850661939,4.057076816179948,4.067199230194092,1328088000,NVDA
2017-08-11,3.879566140548919,3.925486899777949,3.7751335259220133,3.850433588027954,1497196000,NVDA
2017-08-14,3.942028831050168,4.161263487886583,3.9304252058047746,4.157560348510742,1279020000,NVDA
2017-08-15,4.162745251951536,4.188914921774902,4.0881856616488275,4.12250280380249,764532000,NVDA
2017-08-16,4.1375630149549965,4.161017017409189,4.044980757149593,4.077322483062744,596632000,NVDA
2017-08-17,4.0689278943444,4.085962615653815,3.9842459049098853,3.9864675998687744,525444000,NVDA
2017-08-18,4.040783584688414,4.057818780141787,3.94128831449409,3.9872090816497803,601204000,NVDA
2017-08-21,4.011650703775322,4.023007342862921,3.8852450525003275,3.9291906356811523,623672000,NVDA
2017-08-22,3.9657623141488982,4.022595981605644,3.946488232466034,4.016665458679199,450456000,NVDA
2017-08-23,3.983306570938991,4.108093566638424,3.9746575192966658,4.096973896026611,579520000,NVDA
2017-08-24,4.129097339409321,4.133545584932627,4.055460918999834,4.081900596618652,469700000,NVDA
2017-08-25,4.106115985479079,4.116247312026274,4.0413746596589775,4.047799587249756,357200000,NVDA
2017-08-28,4.066827254221535,4.079676640600883,4.011228902453947,4.0764641761779785,389496000,NVDA
2017-08-29,4.01765429310095,4.091538155446564,4.009499647291992,4.069792747497559,324096000,NVDA
2017-08-30,4.089558295630434,4.10512620266879,4.059164797971192,4.094006538391113,384400000,NVDA
2017-08-31,4.1142697359043,4.190871624798868,4.10685693875097,4.186918258666992,612684000,NVDA
2017-09-01,4.199521448003297,4.247706523633182,4.190872397542756,4.212123394012451,445432000,NVDA
2017-09-05,4.160726819374026,4.1656690004085775,4.041623367102688,4.099692344665527,695364000,NVDA
2017-09-06,4.132556102916921,4.146393828338983,4.062378662866032,4.097219944000244,397672000,NVDA
2017-09-07,4.114024008194779,4.148618328835042,4.075970255490489,4.11624813079834,352868000,NVDA
2017-09-08,4.104634735638924,4.119460808188558,4.020619539003748,4.044835567474365,498856000,NVDA
2017-09-11,4.090548453751768,4.186671627408024,4.08511186791555,4.176045894622803,567444000,NVDA
2017-09-12,4.200756591350707,4.200756591350707,4.125884407119523,4.19111967086792,411488000,NVDA
2017-09-13,4.165917046931218,4.238812586475767,4.1335468367902095,4.209901809692383,580960000,NVDA
2017-09-14,4.170857221503017,4.264015380905409,4.146394232053506,4.1859307289123535,513712000,NVDA
2017-09-15,4.271428195559547,4.450578212738037,4.266239048001517,4.450578212738037,1364792000,NVDA
2017-09-18,4.574871068433442,4.724615909916802,4.567952205309186,4.634422779083252,1684460000,NVDA
2017-09-19,4.5840133520913415,4.69125618541217,4.562020985491842,4.629480361938477,874280000,NVDA
2017-09-20,4.633188537834146,4.680632248953123,4.551891406071496,4.592169284820557,724920000,NVDA
2017-09-21,4.488385406370921,4.514578585484452,4.388802780576236,4.466640472412109,1075600000,NVDA
2017-09-22,4.455273283088781,4.504941106025315,4.413265697443126,4.423149585723877,491232000,NVDA
2017-09-25,4.392261770895819,4.3934975515297205,4.204710614995346,4.225467205047607,874580000,NVDA
2017-09-26,4.3601386259142245,4.415242566152371,4.209405434980537,4.2491888999938965,1125620000,NVDA
2017-09-27,4.339628610880572,4.3556904587855625,4.268709795301719,4.342346668243408,713720000,NVDA
2017-09-28,4.349514711298706,4.353468551218282,4.293669373567078,4.341113567352295,435244000,NVDA
2017-09-29,4.425128310993534,4.441189694064275,4.379908245299471,4.417468070983887,619092000,NVDA
2017-10-02,4.4676282612677705,4.496786462229904,4.373729201695711,4.423149585723877,503480000,NVDA
2017-10-03,4.429328871138462,4.462193955932573,4.38806264285788,4.4322943687438965,390332000,NVDA
2017-10-04,4.4384700506839865,4.491597305100446,4.401898580106414,4.469357967376709,427848000,NVDA
2017-10-05,4.493821547858781,4.497280979539109,4.436987421423404,4.4668869972229,437364000,NVDA
2017-10-06,4.439210106417913,4.493325686457735,4.423148262540357,4.479981899261475,318800000,NVDA
2017-10-09,4.516803447376124,4.614162448000584,4.49802353384133,4.581050395965576,563492000,NVDA
2017-10-10,4.730299146558308,4.767858959777782,4.627257099118826,4.66852331161499,974876000,NVDA
2017-10-11,4.6850791069473035,4.719673895089654,4.639118153346159,4.718191146850586,529508000,NVDA
2017-10-12,4.7216513785644825,4.771319211178954,4.693234546165929,4.720416069030762,528292000,NVDA
2017-10-13,4.782686119501401,4.818516225059105,4.735736813576468,4.808384895324707,628728000,NVDA
2017-10-16,4.838282553513633,4.893880889797632,4.775023981061077,4.890915393829346,576640000,NVDA
2017-10-17,4.87015864347706,4.914884278559753,4.851873147098886,4.886467456817627,478596000,NVDA
2017-10-18,4.895364776685337,4.896105679537642,4.777002246843906,4.882267951965332,567316000,NVDA
2017-10-19,4.804677538485304,4.892646081147773,4.755504119491041,4.887704372406006,570772000,NVDA
2017-10-20,4.904754214750863,4.931935260489742,4.8565686696206285,4.865464687347412,451620000,NVDA
2017-10-23,4.887211492435061,4.913651645539293,4.838285025767258,4.858547687530518,428696000,NVDA
2017-10-24,4.8676875364446035,4.911177862299759,4.841741804249249,4.909448146820068,407244000,NVDA
2017-10-25,4.869912834321434,4.9227931243089955,4.723874853485716,4.785403251647949,828160000,NVDA
2017-10-26,4.813078785344759,4.847178693982241,4.789109732343863,4.835565090179443,322744000,NVDA
2017-10-27,4.887704063021882,4.988275017062392,4.861757855036859,4.988028049468994,572192000,NVDA
2017-10-30,4.988029372172691,5.0925537206736795,4.972214487069676,5.036955833435059,504056000,NVDA
2017-10-31,5.068831227404192,5.1370315231905135,5.063147673041896,5.110344409942627,411908000,NVDA
2017-11-01,5.173109029133288,5.1884295062684735,5.055734831621591,5.11998176574707,502576000,NVDA
2017-11-02,5.090330385846752,5.135056043129292,5.032260933156783,5.088847637176514,342308000,NVDA
2017-11-03,5.1199818252631255,5.156800270080566,5.074020864635591,5.156800270080566,353640000,NVDA
2017-11-06,5.119981361900476,5.1886760646408,5.10762638263683,5.180027484893799,389944000,NVDA
2017-11-07,5.202761196783113,5.260830635825434,5.190653185217329,5.23933219909668,427700000,NVDA
2017-11-08,5.234884216215616,5.238591086871855,5.120969936478786,5.1684136390686035,522988000,NVDA
2017-11-09,5.072290596230377,5.098483302607678,4.951210010686142,5.073525905609131,978564000,NVDA
2017-11-10,5.265278744067697,5.403409531578979,5.229448642325893,5.340892314910889,1253256000,NVDA
2017-11-13,5.340892213383599,5.3663435470419945,5.238838497186008,5.254158973693848,582376000,NVDA
2017-11-14,5.26330033600048,5.30777900739233,5.219563038640115,5.292458534240723,529292000,NVDA
2017-11-15,5.237354882906423,5.238590663462697,5.1348072484086105,5.188675403594971,501948000,NVDA
2017-11-16,5.262807733761844,5.292954281241875,5.220058767179072,5.228954315185547,441768000,NVDA
2017-11-17,5.286035482421665,5.321371178561878,5.207703851530446,5.222776889801025,515664000,NVDA
2017-11-20,5.238343539063812,5.302096528591393,5.201525100058695,5.2899885177612305,396100000,NVDA
2017-11-21,5.3297723222342634,5.350281945937201,5.297896061091217,5.338667869567871,399176000,NVDA
2017-11-22,5.365868598461537,5.365868598461537,5.28204218568503,5.314682483673096,356640000,NVDA
2017-11-24,5.331003139258876,5.3658691083665095,5.306522677621654,5.364879608154297,180752000,NVDA
2017-11-27,5.373533936052745,5.37477010368968,5.291932722824228,5.29514741897583,422896000,NVDA
2017-11-28,5.300340591537615,5.309737069897033,5.149255520129882,5.21033239364624,512752000,NVDA
2017-11-29,5.193024131833552,5.195744078641791,4.728641439497766,4.856977462768555,1396788000,NVDA
2017-11-30,4.925716847856293,5.011768421751649,4.8626619453680116,4.96305513381958,823768000,NVDA
2017-12-01,4.928438908139276,4.948715643130709,4.759302771986435,4.8881330490112305,811548000,NVDA
2017-12-04,4.946736844099361,4.952919097256683,4.5622245626825855,4.615635871887207,1240844000,NVDA
2017-12-05,4.510295255302094,4.764988636235747,4.465291408370073,4.642340183258057,981488000,NVDA
2017-12-06,4.591896280359054,4.701686431304296,4.5706305227641595,4.67992639541626,467032000,NVDA
2017-12-07,4.746691296339431,4.787244763750005,4.701192686741941,4.747433185577393,542600000,NVDA
2017-12-08,4.797383755975268,4.816424326397734,4.726663254313997,4.735070705413818,466876000,NVDA
2017-12-11,4.749164017992392,4.816423138563607,4.733338619998979,4.813455581665039,372748000,NVDA
2017-12-12,4.769935497315712,4.793179315896136,4.695505567035592,4.718996524810791,455016000,NVDA
2017-12-13,4.7600437571981455,4.761279924678576,4.59634754470657,4.603765964508057,554280000,NVDA
2017-12-14,4.597336441598984,4.681904727015767,4.564696150028918,4.610936641693115,438164000,NVDA
2017-12-15,4.65495325619044,4.757077883765176,4.589919793790021,4.7368011474609375,670036000,NVDA
2017-12-18,4.777354644141011,4.896541323823812,4.747681897578534,4.893574237823486,477704000,NVDA
2017-12-19,4.884176360558587,4.889369113303249,4.82087382759918,4.849310398101807,373100000,NVDA
2017-12-20,4.8886273753593645,4.897776241922263,4.810735610139797,4.866372585296631,288820000,NVDA
2017-12-21,4.869833924847544,4.894808658417504,4.835462714837829,4.843870162963867,300904000,NVDA
2017-12-22,4.807026471383717,4.837935848565588,4.729134708826296,4.8285393714904785,466276000,NVDA
2017-12-26,4.773149110886078,4.889862938880074,4.743228764758515,4.882197380065918,355080000,NVDA
2017-12-27,4.868844171306524,4.944757389022645,4.854254944663139,4.8755202293396,329488000,NVDA
2017-12-28,4.899259483393166,4.930168858243702,4.875026639157624,4.881208419799805,240248000,NVDA
2017-12-29,4.907419916616787,4.907419916616787,4.78477144241333,4.78477144241333,279964000,NVDA
2018-01-02,4.84114894577688,4.93313563835047,4.809498158408248,4.929426193237305,355616000,NVDA
2018-01-03,5.046882740805515,5.28426698740037,5.03822815348775,5.253851890563965,914704000,NVDA
2018-01-04,5.3352064693164865,5.391832477743887,5.259292754415443,5.281547546386719,583268000,NVDA
2018-01-05,5.296383136738964,5.363641775182718,5.2194804115183695,5.326303482055664,580124000,NVDA
2018-01-08,5.449942274779766,5.563688570273852,5.404937940684841,5.489506244659424,881216000,NVDA
2018-01-09,5.49494599839511,5.534509967275113,5.406421582653127,5.488022327423096,497000000,NVDA
2018-01-10,5.395541488161039,5.534510133472043,5.341141147227366,5.53104829788208,582664000,NVDA
2018-01-11,5.5636864856251735,5.595090604874759,5.519424057400571,5.540937423706055,406032000,NVDA
2018-01-12,5.5290697517843315,5.56344096542708,5.4731856372155345,5.513738632202148,359916000,NVDA
2018-01-16,5.540196118972857,5.625752956774508,5.358201717868411,5.442769527435303,702348000,NVDA
2018-01-17,5.457360401502112,5.566655836469395,5.363396087897793,5.556765079498291,538408000,NVDA
2018-01-18,5.537477368206907,5.604241746360774,5.506320847057665,5.549841403961182,408632000,NVDA
2018-01-19,5.6400954134999735,5.714277723985604,5.613142623694635,5.69004487991333,609380000,NVDA
2018-01-22,5.697958460790192,5.780301092872821,5.640343426580612,5.778570175170898,550944000,NVDA
2018-01-23,5.831981984779269,5.930397634663795,5.813436638514121,5.90764856338501,475228000,NVDA
2018-01-24,5.910863149965841,5.946718148568419,5.77510918837874,5.830746173858643,579972000,NVDA
2018-01-25,5.885146185723347,5.928419603812923,5.82950967504206,5.844346046447754,409884000,NVDA
2018-01-26,5.888112251259237,6.017189640231004,5.875253940194638,6.016942501068115,516356000,NVDA
2018-01-29,6.002354954856891,6.135141826686134,5.949685528382828,6.103984832763672,455116000,NVDA
2018-01-30,5.962048083017877,6.093351153932858,5.895283713744563,6.001859188079834,570832000,NVDA
2018-01-31,6.077277729828221,6.163824076119077,6.044637436634151,6.078019618988037,478576000,NVDA
2018-02-01,5.8980028736283385,6.105219624274492,5.886628341075241,5.946963310241699,519224000,NVDA
2018-02-02,5.860419907874137,5.884405622141961,5.71625848300582,5.774367809295654,718464000,NVDA
2018-02-05,5.613142679285345,5.767194804052967,5.069137491537647,5.284266948699951,1165204000,NVDA
2018-02-06,5.054302035120864,5.580997671705138,5.044410806966556,5.578030586242676,1114800000,NVDA
2018-02-07,5.676941996728565,5.810223171036328,5.605726738936912,5.657654285430908,802932000,NVDA
2018-02-08,5.78326731403757,5.816401881923814,5.378477917931317,5.378725528717041,1144000000,NVDA
2018-02-09,5.891329838418148,5.907155242123447,5.3787285333069885,5.738760948181152,1674604000,NVDA
2018-02-12,5.819864322458013,5.822831879078935,5.564429480949992,5.638611793518066,1093172000,NVDA
2018-02-13,5.602264282621945,5.798600852107893,5.569871118646702,5.7523603439331055,625524000,NVDA
2018-02-14,5.712052701502521,5.998644529980854,5.700925307428153,5.96971321105957,744988000,NVDA
